"year_of_death","gender","race","age","mortality_rate"
2040,"male","malay",9,1e-04
2040,"male","malay",10,1e-04
2040,"male","malay",11,1e-04
2040,"male","malay",12,1e-04
2040,"male","malay",13,1e-04
2040,"male","malay",14,1e-04
2040,"male","malay",15,2e-04
2040,"male","malay",16,2e-04
2040,"male","malay",17,2e-04
2040,"male","malay",18,2e-04
2040,"male","malay",19,2e-04
2040,"male","malay",20,3e-04
2040,"male","malay",21,3e-04
2040,"male","malay",22,3e-04
2040,"male","malay",23,3e-04
2040,"male","malay",24,3e-04
2040,"male","malay",25,3e-04
2040,"male","malay",26,3e-04
2040,"male","malay",27,3e-04
2040,"male","malay",28,3e-04
2040,"male","malay",29,3e-04
2040,"male","malay",30,4e-04
2040,"male","malay",31,4e-04
2040,"male","malay",32,4e-04
2040,"male","malay",33,4e-04
2040,"male","malay",34,4e-04
2040,"male","malay",35,6e-04
2040,"male","malay",36,6e-04
2040,"male","malay",37,6e-04
2040,"male","malay",38,6e-04
2040,"male","malay",39,6e-04
2040,"male","malay",40,9e-04
2040,"male","malay",41,0.0011161547110703
2040,"male","malay",42,0.00112202993226441
2040,"male","malay",43,0.00112793607947956
2040,"male","malay",44,0.00113387331550431
2040,"male","malay",45,0.00202638542930507
2040,"male","malay",46,0.00203705192786804
2040,"male","malay",47,0.00204777457280374
2040,"male","malay",48,0.00205855365965575
2040,"male","malay",49,0.00206938948552331
2040,"male","malay",50,0.00351047646405493
2040,"male","malay",51,0.00352895492901904
2040,"male","malay",52,0.0035475306610268
2040,"male","malay",53,0.00356620417207298
2040,"male","malay",54,0.00358497597684743
2040,"male","malay",55,0.00613988678764677
2040,"male","malay",56,0.00617220595686807
2040,"male","malay",57,0.0062046952479068
2040,"male","malay",58,0.0062373555562511
2040,"male","malay",59,0.00627018778210279
2040,"male","malay",60,0.00986586703889038
2040,"male","malay",61,0.00991779904307427
2040,"male","malay",62,0.00997000440722215
2040,"male","malay",63,0.0100224845702477
2040,"male","malay",64,0.0100752409786387
2040,"male","malay",65,0.0160364355536203
2040,"male","malay",66,0.0161208482296661
2040,"male","malay",67,0.0162057052376119
2040,"male","malay",68,0.0162910089163342
2040,"male","malay",69,0.0163767616170211
2040,"male","malay",70,0.0296044558698558
2040,"male","malay",71,0.0297602879644943
2040,"male","malay",72,0.0299169403289538
2040,"male","malay",73,0.0300744172809752
2040,"male","malay",74,0.0302327231610268
2040,"male","malay",75,0.0514437864846405
2040,"male","malay",76,0.0517145765656769
2040,"male","malay",77,0.0519867920330038
2040,"male","malay",78,0.0522604403895773
2040,"male","malay",79,0.0525355291778475
2040,"male","malay",80,0.0905567125593087
2040,"male","malay",81,0.0910333854717827
2040,"male","malay",82,0.0915125674977069
2040,"male","malay",83,0.0919942718445662
2040,"male","malay",84,0.0924785117893672
2040,"male","malay",85,0.189680462225732
2040,"male","malay",86,0.189680462225732
2040,"male","malay",87,0.189680462225732
2040,"male","malay",88,0.189680462225732
2040,"male","malay",89,0.189680462225732
2040,"male","malay",90,0.189680462225732
2040,"male","other",0,1e-04
2040,"male","other",1,1e-04
2040,"male","other",2,1e-04
2040,"male","other",3,1e-04
2040,"male","other",4,1e-04
2040,"male","other",5,1e-04
2040,"male","other",6,1e-04
2040,"male","other",7,1e-04
2040,"male","other",8,1e-04
2040,"male","other",9,1e-04
2040,"male","other",10,1e-04
2040,"male","other",11,1e-04
2040,"male","other",12,1e-04
2040,"male","other",13,1e-04
2040,"male","other",14,1e-04
2040,"male","other",15,2e-04
2040,"male","other",16,2e-04
2040,"male","other",17,2e-04
2040,"male","other",18,2e-04
2040,"male","other",19,2e-04
2040,"male","other",20,3e-04
2040,"male","other",21,3e-04
2040,"male","other",22,3e-04
2040,"male","other",23,3e-04
2040,"male","other",24,3e-04
2040,"male","other",25,3e-04
2040,"male","other",26,3e-04
2040,"male","other",27,3e-04
2040,"male","other",28,3e-04
2040,"male","other",29,3e-04
2040,"male","other",30,4e-04
2040,"male","other",31,4e-04
2040,"male","other",32,4e-04
2040,"male","other",33,4e-04
2040,"male","other",34,4e-04
2040,"male","other",35,6e-04
2040,"male","other",36,6e-04
2040,"male","other",37,6e-04
2040,"male","other",38,6e-04
2040,"male","other",39,6e-04
2040,"male","other",40,9e-04
2040,"male","other",41,0.0011161547110703
2040,"male","other",42,0.00112202993226441
2040,"male","other",43,0.00112793607947956
2040,"male","other",44,0.00113387331550431
2040,"male","other",45,0.00202638542930507
2040,"male","other",46,0.00203705192786804
2040,"male","other",47,0.00204777457280374
2040,"male","other",48,0.00205855365965575
2040,"male","other",49,0.00206938948552331
2040,"male","other",50,0.00351047646405493
2040,"male","other",51,0.00352895492901904
2040,"male","other",52,0.0035475306610268
2040,"male","other",53,0.00356620417207298
2040,"male","other",54,0.00358497597684743
2040,"male","other",55,0.00613988678764677
2040,"male","other",56,0.00617220595686807
2040,"male","other",57,0.0062046952479068
2040,"male","other",58,0.0062373555562511
2040,"male","other",59,0.00627018778210279
2040,"male","other",60,0.00986586703889038
2040,"male","other",61,0.00991779904307427
2040,"male","other",62,0.00997000440722215
2040,"male","other",63,0.0100224845702477
2040,"male","other",64,0.0100752409786387
2040,"male","other",65,0.0160364355536203
2040,"male","other",66,0.0161208482296661
2040,"male","other",67,0.0162057052376119
2040,"male","other",68,0.0162910089163342
2040,"male","other",69,0.0163767616170211
2040,"male","other",70,0.0296044558698558
2040,"male","other",71,0.0297602879644943
2040,"male","other",72,0.0299169403289538
2040,"male","other",73,0.0300744172809752
2040,"male","other",74,0.0302327231610268
2040,"male","other",75,0.0514437864846405
2040,"male","other",76,0.0517145765656769
2040,"male","other",77,0.0519867920330038
2040,"male","other",78,0.0522604403895773
2040,"male","other",79,0.0525355291778475
2040,"male","other",80,0.0905567125593087
2040,"male","other",81,0.0910333854717827
2040,"male","other",82,0.0915125674977069
2040,"male","other",83,0.0919942718445662
2040,"male","other",84,0.0924785117893672
2040,"male","other",85,0.189680462225732
2040,"male","other",86,0.189680462225732
2040,"male","other",87,0.189680462225732
2040,"male","other",88,0.189680462225732
2040,"male","other",89,0.189680462225732
2040,"male","other",90,0.189680462225732
2041,"female","chinese",0,1e-04
2041,"female","chinese",1,1e-04
2041,"female","chinese",2,1e-04
2041,"female","chinese",3,1e-04
2041,"female","chinese",4,1e-04
2041,"female","chinese",5,1e-04
2041,"female","chinese",6,1e-04
2041,"female","chinese",7,1e-04
2041,"female","chinese",8,1e-04
2041,"female","chinese",9,1e-04
2041,"female","chinese",10,1e-04
2041,"female","chinese",11,1e-04
2041,"female","chinese",12,1e-04
2041,"female","chinese",13,1e-04
2041,"female","chinese",14,1e-04
2041,"female","chinese",15,1e-04
2041,"female","chinese",16,1e-04
2041,"female","chinese",17,1e-04
2041,"female","chinese",18,1e-04
2041,"female","chinese",19,1e-04
2041,"female","chinese",20,1e-04
2041,"female","chinese",21,1e-04
2041,"female","chinese",22,1e-04
2041,"female","chinese",23,1e-04
2041,"female","chinese",24,1e-04
2041,"female","chinese",25,2e-04
2041,"female","chinese",26,2e-04
2041,"female","chinese",27,2e-04
2041,"female","chinese",28,2e-04
2041,"female","chinese",29,2e-04
2041,"female","chinese",30,3e-04
2041,"female","chinese",31,3e-04
2041,"female","chinese",32,3e-04
2041,"female","chinese",33,3e-04
2041,"female","chinese",34,3e-04
2041,"female","chinese",35,3e-04
2041,"female","chinese",36,3e-04
2041,"female","chinese",37,3e-04
2041,"female","chinese",38,3e-04
2041,"female","chinese",39,3e-04
2041,"female","chinese",40,5e-04
2041,"female","chinese",41,5e-04
2041,"female","chinese",42,5e-04
2041,"female","chinese",43,5e-04
2041,"female","chinese",44,5e-04
2041,"female","chinese",45,9e-04
2041,"female","chinese",46,9e-04
2041,"female","chinese",47,9e-04
2041,"female","chinese",48,9e-04
2041,"female","chinese",49,9e-04
2041,"female","chinese",50,0.0016
2041,"female","chinese",51,0.0016
2041,"female","chinese",52,0.0016
2041,"female","chinese",53,0.0016
2041,"female","chinese",54,0.0016
2041,"female","chinese",55,0.0026
2041,"female","chinese",56,0.0026
2041,"female","chinese",57,0.0026
2041,"female","chinese",58,0.0026
2041,"female","chinese",59,0.0026
2041,"female","chinese",60,0.0037
2041,"female","chinese",61,0.0037
2041,"female","chinese",62,0.0037
2041,"female","chinese",63,0.0037
2041,"female","chinese",64,0.0037
2041,"female","chinese",65,0.0057
2041,"female","chinese",66,0.0057
2041,"female","chinese",67,0.0057
2041,"female","chinese",68,0.0057
2041,"female","chinese",69,0.0057
2041,"female","chinese",70,0.01
2041,"female","chinese",71,0.01
2041,"female","chinese",72,0.01
2041,"female","chinese",73,0.01
2041,"female","chinese",74,0.01
2041,"female","chinese",75,0.0197
2041,"female","chinese",76,0.0197
2041,"female","chinese",77,0.0197
2041,"female","chinese",78,0.0197
2041,"female","chinese",79,0.0197
2041,"female","chinese",80,0.0379
2041,"female","chinese",81,0.0379
2041,"female","chinese",82,0.0379
2041,"female","chinese",83,0.0379
2041,"female","chinese",84,0.0379
2041,"female","chinese",85,0.0981
2041,"female","chinese",86,0.0981
2041,"female","chinese",87,0.0981
2041,"female","chinese",88,0.0981
2041,"female","chinese",89,0.0981
2041,"female","chinese",90,0.0981
2041,"female","indian",0,1e-04
2041,"female","indian",1,1e-04
2041,"female","indian",2,1e-04
2041,"female","indian",3,1e-04
2041,"female","indian",4,1e-04
2041,"female","indian",5,1e-04
2041,"female","indian",6,1e-04
2041,"female","indian",7,1e-04
2041,"female","indian",8,1e-04
2041,"female","indian",9,1e-04
2041,"female","indian",10,1e-04
2041,"female","indian",11,1e-04
2041,"female","indian",12,1e-04
2041,"female","indian",13,1e-04
2041,"female","indian",14,1e-04
2041,"female","indian",15,1e-04
2041,"female","indian",16,1e-04
2041,"female","indian",17,1e-04
2041,"female","indian",18,1e-04
2041,"female","indian",19,1e-04
2041,"female","indian",20,1e-04
2041,"female","indian",21,1e-04
2041,"female","indian",22,1e-04
2041,"female","indian",23,1e-04
2041,"female","indian",24,1e-04
2041,"female","indian",25,2e-04
2041,"female","indian",26,2e-04
2041,"female","indian",27,2e-04
2041,"female","indian",28,2e-04
2041,"female","indian",29,2e-04
2041,"female","indian",30,3e-04
2041,"female","indian",31,3e-04
2041,"female","indian",32,3e-04
2041,"female","indian",33,3e-04
2041,"female","indian",34,3e-04
2041,"female","indian",35,3e-04
2041,"female","indian",36,3e-04
2041,"female","indian",37,3e-04
2041,"female","indian",38,3e-04
2041,"female","indian",39,3e-04
2041,"female","indian",40,5e-04
2041,"female","indian",41,0.000553968650954902
2041,"female","indian",42,0.000555355305177853
2041,"female","indian",43,0.000556745430373268
2041,"female","indian",44,0.000558139035229436
2041,"female","indian",45,0.0010071650312215
2041,"female","indian",46,0.00100968609381474
2041,"female","indian",47,0.00101221346694936
2041,"female","indian",48,0.00101474716642144
